"ID","text"
"Travel06205","@SouthwestAir 8FKQW is the conf #. Thanks for the reply"
"Travel06206","@SouthwestAir Times change, I guess. http://t.co/osox9h7fWY"
"Travel06207","@SouthwestAir #worstthingever 2days Late Flightr our lost bag was fedexed somewhere. Do you know where cause we don't &amp; it was delivered somewhere"
"Travel06208","@SouthwestAir App Updated With #Passbook Support http://t.co/WrWqrUblPs via @ubergizmo"
"Travel06209","@SouthwestAir how do i know that my information is not found on other people's account?  I can see someone else's reservation, rr # and trip"
"Travel06210","@SouthwestAir I don't have a conference number.  I spoke with Courtney in Texas and David before that. they finally fixed mine after an hour"
"Travel06211","@SouthwestAir Any possible chance of SWA bringing back service between LGA-BWI? It would make it much easier to connect to the west coast."
"Travel06212","@SouthwestAir please expedite missing bag claim #3526665682. Thanks!"
"Travel06213","@SouthwestAir is there anything I can do to get tickets for @Imaginedragons at @VinylVegas? It would mean so much to me #DestinationDragons"
"Travel06214","@SouthwestAir When does the new schedule open that takes us past 10/31?"
"Travel06215","@SouthwestAir Customer service said it was a known problem that they were using same confirmation numbers for domestic and international"
"Travel06216","@SouthwestAir looks like my 1 yr anni trip has been replaced w someone's itinerary. Worried abt who can c my flight http://t.co/BApE6RuMNE"
"Travel06217","@SouthwestAir go south everyone"
"Travel06218","@SouthwestAir why would I want to when the last time I did, you screwed me out of my early boarding that I PAID FOR."
"Travel06219","@SouthwestAir thanks for the follow up.  I appreciate it."
"Travel06220","@SouthwestAir :arrived in San Juan early. Thanks for a great flight. LUV u!"
"Travel06221","@SouthwestAir #JamesAsworth has the worst corporate account manager #22 Brent. I will now take my 70plus flights to @Delta thank you"
"Travel06222","@SouthwestAir just sent you a DM w/ additonal info"
"Travel06223","@SouthwestAir, a complete horror show. Flights bumped three times today, before noon, not how to run an airline. #cantblametheweather."
"Travel06224","@SouthwestAir can I please go see @Imaginedragons on friday? I promise I'll only fly Southwest when going back home to NH #MHTforlife"
"Travel06225","@southwestair. So important to accept others for who they are. #SWADiversity"
"Travel06226","5 hour delay = shortly?“@SouthwestAir: @brendanpshannon Brendan, we are so sorry to keep you waiting. We'll have you in the air shortly!^RS”"
"Travel06227","@SouthwestAir Are you announcing any more winners to the #DestinationDragons @Imaginedragons  show @VelourLive in UTAH this weekend? #Lucky"
"Travel06228","@SouthwestAir thanks, already subscribe and have a RR Account. Had received a promo code last month but has since expired. Any new offers?"
"Travel06229","@SouthwestAir thank you kindly."
"Travel06230","@SouthwestAir step 1: be less shot. Step 2: acknowledge customers other places than Twitter. Step 3: don't suck so much"
"Travel06231","@SouthwestAir so when do we find out who won the imagine dragons contest?"
"Travel06232","@southwestair Great job celebrating #MardiGras2015 .  You own the industry . Another reason I'm nuts for you! http://t.co/8WBzOrRn3C"
"Travel06233","@SouthwestAir Thank you."
"Travel06234","@SouthwestAir planning a family trip to Orlando in May and trying to figure out when to book to get the best rate. Any Suggestions?"
"Travel06235","@SouthwestAir lemme come to #DestinationDragons 😭😭😭 this university student could use a break from all these books."
"Travel06236","@SouthwestAir I'm sorry for straying and going with @AmericanAir I've learned my lesson. These attendants need some SW happiness!"
"Travel06237","@SouthwestAir I will not have my passport in time for my trip. Could I still fly with photo ID? #thingsishouldknow #ifeeldumb"
"Travel06238","@SouthwestAir just added #passbook support to their iOS application! Finally, I get to add them to my collection. http://t.co/lEdNoCdQee"
"Travel06239","@SouthwestAir how can I get tickets for Feb 20 Imagine Dragons show?"
"Travel06240","@SouthwestAir I'm really craving your pretzels, please send me some."
"Travel06241","@SouthwestAir allows you to change a flight once for no fee, yay! I will always book flights with them. @AmericanAir changes you $200"
"Travel06242","@SouthwestAir give me tickets to the atlanta show and I'll roadtrip from Canada!! Deal? 😆"
"Travel06243","@SouthwestAir it's the poor customer service that I have a problem with!!!!!"
"Travel06244","@SouthwestAir it was this one but looks like the problem is now fixed. https://t.co/CFI1E3KXA9"
"Travel06245","@SouthwestAir sure,I'll send a message now!"
"Travel06246","@southwestair#SWADiversity We are ready to be inspired! http://t.co/S3EsW5AgUm"
"Travel06247","@SouthwestAir sent"
"Travel06248",".@SouthwestAir 3 days &amp; still not home. Not even off the ground. 3. Days. #PastMyPatienceExpirationDate"
"Travel06249","@SouthwestAir 10 revenue flights since the beginning of 2015?"
"Travel06250","@SouthwestAir understand you can only do so much but often it seems like a quick request to the desk is all it takes no questions asked."
"Travel06251","@SouthwestAir Looking forward to out Power of Inclusion event with very special guests! We will begin promptly at 11:30 a.m. #SWADiversity"
"Travel06252","@SouthwestAir tried to enter that rapid rewards contest link on facebook but all my browsers kept popping up security warnings 4 it."
"Travel06253","@SouthwestAir Just OH-ing a text message I received from an entitled jackass of a friend."
"Travel06254","“@SouthwestAir: @kirkwoodtiger Hmmm... how does the Caribbean sound? https://t.co/AAY5avg99b ^LD” WARM THANKS!"
"Travel06255","@SouthwestAir I have a flight to Vegas coming up soon, but haven’t received any drink tickets Late Flightly. Can you help me out?"
"Travel06256","“@SouthwestAir: @saysorrychris Can you follow back for a quick DM? ^SW”followed"
"Travel06257","@SouthwestAir All Flights lead to VEGAS BABY!"
"Travel06258","@SouthwestAir - Apology accepted! #customerserviceWIN #itravelalot http://t.co/z5znfwkKWP"
"Travel06259","@SouthwestAir how does your pre boarding process work? Basically anyone who doesn't want to wait their turn can get a slip?"
"Travel06260","@SouthwestAir LOVE your TV ad with the girl dancing. Makes me laugh every time, AND now I want to take a trip! :-)"
"Travel06261","@SouthwestAir it's ok...I forgive you guys."
"Travel06262","@SouthwestAir now it's delayed until 3:55. Getting yelled at by attendants not to bother them. Getting worse"
"Travel06263","@SouthwestAir Southwest is scheduled to fly to Costa Rica on March 7 but I can't book it online. When will this be available?"
"Travel06264","@SouthwestAir Yes! I did and the bags came straight to my hotel. Thank you ...you guys rock!"
"Travel06265","@SouthwestAir  Southwest is currently awaiting government approval for this route. Do we know when it will be official?"
"Travel06266","@SouthwestAir is offering #CompanionPasses to Atlanta residing frequent fliers! http://t.co/mdN5ED58ze"
"Travel06267","@SouthwestAir thank you!!!"
"Travel06268","@SouthwestAir @love_dragonss oh my gosh"
"Travel06269","@SouthwestAir Service rep didn't say I was dumb just had the tone of voice like I should have known about it."
"Travel06270","@SouthwestAir it would be nice if I could talk to an agent rather than get caught up w/ a promotion &amp; then be hung up on"
"Travel06271","@SouthwestAir I just wanted Southwest to know that I don't think they're as great as I used to anymore. Nothing to look into."
"Travel06272","@SouthwestAir @love_dragonss LAUREN IM SCREAMING"
"Travel06273","@SouthwestAir @love_dragonss LAUREN OMG IM DEAD IM SO SO HAPPY FOR YOU YES YES"
"Travel06274","@SouthwestAir you're the best"
"Travel06275","@SouthwestAir Customer relations line had busy signal too, called the normal line and the service rep thought I was dumb for not knowing."
"Travel06276","@SouthwestAir I've never met my favorite band and it would be sooo amazing to win destination dragons."
"Travel06277","@SouthwestAir @love_dragonss LAUREN OMG BEST AIRLINE EVER"
"Travel06278","@SouthwestAir Didn't see travel had to be compete for unused funds by expiration date hidden in the fine print. Never saw that before."
"Travel06279","@SouthwestAir @love_dragonss AHHHH YES LAUREN"
"Travel06280","@SouthwestAir @love_dragonss holy fuckinf shit"
"Travel06281","@SouthwestAir @love_dragonss oh my god LAUREN OH MY GOD OH MY GOD"
"Travel06282","@SouthwestAir my birthday is February 24th which is the date of the imagine dragons in flight concert btw"
"Travel06283","@SouthwestAir @love_dragonss LAUREN HoLY SHT"
"Travel06284","@SouthwestAir Thank you thank you thank you"
"Travel06285","@SouthwestAir after a long wait of over an hour my mother's bag did not make it. We filed a report and are waiting. Thanks for your help"
"Travel06286","@SouthwestAir  goes to court to gain access to @Delta gates at Love Field  http://t.co/ILqzmMJiYQ #deltanews"
"Travel06287","@SouthwestAir @love_dragonss LAUREN IM SCREAKJMF"
"Travel06288","@SouthwestAir when will sw return to customer service?  Business travelers made sw now sw ignores us."
"Travel06289","@SouthwestAir are you guys gonna be giving away any tickets for @Imaginedragons at @VinylVegas? #DestinationDragons"
"Travel06290","@SouthwestAir @karajusto SWA is willing to follow up. FINALLY."
"Travel06291","@SouthwestAir is hiring for their Emerging Leader Development Program- Last day to apply is TODAY! Apply here: http://t.co/jLHM0x7UkB"
"Travel06292","@SouthwestAir When does PV get approved? I am ready to go!!"
"Travel06293","@SouthwestAir #3854 ATL to RDU. Snow forecasted for Raleigh this evening."
"Travel06294","@SouthwestAir your app repeatedly crashed and failed to display my name when checking in. Was unable to use app. http://t.co/0kN7PjelZL"
"Travel06295","@SouthwestAir Sorry! Thought I did. It's done now."
"Travel06296","@SouthwestAir No I have not."
"Travel06297","@SouthwestAir yea but I was hoping to avoid the ticket difference amount as a birthday courtesy? #flysouthwest #lovesouthwest #mybday"
"Travel06298","@SouthwestAir can @Sagerooski &amp; I use your luggage scale to measure our weight loss? One scale for each foot @ home is not accurate anymore."
"Travel06299","@SouthwestAir OH MY GOSH SERIOUSLY?! you just made my day, week, year!!! No one will appreciate this more than me!!!"
"Travel06300","@SouthwestAir boarded plane only to be told to get off as it wasn't our plane. Now an hour delay. 😭😭"
"Travel06301","@SouthwestAir when are you opening the flights beyond august 7th???"
"Travel06302","@SouthwestAir pleasantly surprised to be boarding my flight on time this morning at @Fly_Nashville. Good job!"
"Travel06303","@SouthwestAir Ahhhh! Sorry, just followed."
"Travel06304","@southwestair TWO hours on the plane at the gate?!? This is undignified behavior for you. And the apology isn’t enough. #freedrinkcoupons"
"Travel06305","@SouthwestAir she cut people off 35 minutes before flight time to check in bags, for a flight that was delayed 2 hours! I waited 8 more hrs!"
"Travel06306","@SouthwestAir I want to file a formal complaint against a disgruntled employee @ LaGuardia who ruined mltple people's travel plans yesterday"
"Travel06307","@SouthwestAir Awesome!!! Sending now."
"Travel06308","@SouthwestAir I left something on a plane landing at Midway last night because I am a responsible adult -- got a number for me to call? TY!"
